Comp_Name,Job_Title,Location,Skill_Name
waffarha.com,Tech Lead," 
Downtown, Cairo",css3
waffarha.com,Tech Lead," 
Downtown, Cairo",agile
waffarha.com,Tech Lead," 
Downtown, Cairo",software development
waffarha.com,Tech Lead," 
Downtown, Cairo",software engineering
waffarha.com,Tech Lead," 
Downtown, Cairo",software
waffarha.com,Tech Lead," 
Downtown, Cairo",scrum
waffarha.com,Tech Lead," 
Downtown, Cairo",javascript
waffarha.com,Senior Front End Developer," 
Downtown, Cairo",computer science
waffarha.com,Senior Front End Developer," 
Downtown, Cairo",development
waffarha.com,Senior Front End Developer," 
Downtown, Cairo",front-end
waffarha.com,Senior Front End Developer," 
Downtown, Cairo",information technology (it)
waffarha.com,Senior Front End Developer," 
Downtown, Cairo",html
waffarha.com,Senior Front End Developer," 
Downtown, Cairo",react
waffarha.com,Senior Front End Developer," 
Downtown, Cairo",js
waffarha.com,Senior Front End Developer," 
Downtown, Cairo",software development
waffarha.com,Senior Front End Developer," 
Downtown, Cairo",agile
waffarha.com,Senior Front End Developer," 
Downtown, Cairo",javascript
TechAdemics,STEM Instructor/Teacher," 
New Cairo, Cairo",teaching
TechAdemics,STEM Instructor/Teacher," 
New Cairo, Cairo",computer science
TechAdemics,STEM Instructor/Teacher," 
New Cairo, Cairo",education
TechAdemics,STEM Instructor/Teacher," 
New Cairo, Cairo",electronics
TechAdemics,STEM Instructor/Teacher," 
New Cairo, Cairo",stem
TechAdemics,STEM Instructor/Teacher," 
New Cairo, Cairo",programming
TechAdemics,STEM Instructor/Teacher," 
New Cairo, Cairo",robotics
TechAdemics,STEM Instructor/Teacher," 
New Cairo, Cairo",arduino
TechAdemics,STEM Instructor/Teacher," 
New Cairo, Cairo",english
TechAdemics,STEM Instructor/Teacher," 
New Cairo, Cairo",engineering
TechAdemics,STEM Instructor/Teacher," 
New Cairo, Cairo",computer engineering
TechAdemics,STEM Instructor/Teacher," 
New Cairo, Cairo",cad
TechAdemics,STEM Instructor/Teacher," 
New Cairo, Cairo",3d printing
TechAdemics,STEM Instructor/Teacher," 
New Cairo, Cairo",arduino c
TechAdemics,STEM Instructor/Teacher," 
New Cairo, Cairo",3d
TechAdemics,STEM Instructor/Teacher," 
New Cairo, Cairo",mechatronics
TechAdemics,STEM Instructor/Teacher," 
New Cairo, Cairo",telecom engineering
TechAdemics,STEM Instructor/Teacher," 
New Cairo, Cairo",python
waffarha.com,Senior Backend Developer," 
Cairo, Egypt",.net
waffarha.com,Senior Backend Developer," 
Cairo, Egypt",asp.net
waffarha.com,Senior Backend Developer," 
Cairo, Egypt",apis
waffarha.com,Senior Backend Developer," 
Cairo, Egypt",sql
waffarha.com,Senior Backend Developer," 
Cairo, Egypt",information technology (it)
waffarha.com,Senior Backend Developer," 
Cairo, Egypt",software development
waffarha.com,Senior Backend Developer," 
Cairo, Egypt",software engineering
waffarha.com,Senior Backend Developer," 
Cairo, Egypt",testing
waffarha.com,Senior Backend Developer," 
Cairo, Egypt",computer science
waffarha.com,Senior Backend Developer," 
Cairo, Egypt",programming
FlairsTech,Senior Microsoft Dynamics F&O Developer," 
Maadi, Cairo",ax
FlairsTech,Senior Microsoft Dynamics F&O Developer," 
Maadi, Cairo",d365
FlairsTech,Senior Microsoft Dynamics F&O Developer," 
Maadi, Cairo",dynamics ax
FlairsTech,Senior Microsoft Dynamics F&O Developer," 
Maadi, Cairo",f&o
FlairsTech,Senior Microsoft Dynamics F&O Developer," 
Maadi, Cairo",microsoft dynamics
FlairsTech,Senior Microsoft Dynamics F&O Developer," 
Maadi, Cairo",sql
FlairsTech,Senior Microsoft Dynamics F&O Developer," 
Maadi, Cairo",microsoft dynamics 365
FlairsTech,Senior Microsoft Dynamics F&O Developer," 
Maadi, Cairo",x++
Mercury Visual Solutions,Python Network Developer," 
Cairo, Egypt",information technology (it)
Mercury Visual Solutions,Python Network Developer," 
Cairo, Egypt",vfx
Mercury Visual Solutions,Python Network Developer," 
Cairo, Egypt",technical
Our Education,Senior PHP Developer (Laravel)," 
Nasr City, Cairo",php
Our Education,Senior PHP Developer (Laravel)," 
Nasr City, Cairo",computer science
Our Education,Senior PHP Developer (Laravel)," 
Nasr City, Cairo",laravel
Our Education,Senior PHP Developer (Laravel)," 
Nasr City, Cairo",html5
Our Education,Senior PHP Developer (Laravel)," 
Nasr City, Cairo",css3
Our Education,Senior PHP Developer (Laravel)," 
Nasr City, Cairo",mvc
Our Education,Senior PHP Developer (Laravel)," 
Nasr City, Cairo",programming
Our Education,Senior PHP Developer (Laravel)," 
Nasr City, Cairo",javascript
Our Education,Senior PHP Developer (Laravel)," 
Nasr City, Cairo",information technology (it)
Our Education,Senior PHP Developer (Laravel)," 
Nasr City, Cairo",servers
Our Education,Senior PHP Developer (Laravel)," 
Nasr City, Cairo",git
Our Education,Senior PHP Developer (Laravel)," 
Nasr City, Cairo",front-end
Our Education,Senior PHP Developer (Laravel)," 
Nasr City, Cairo",software development
Our Education,Senior PHP Developer (Laravel)," 
Nasr City, Cairo",software engineering
Our Education,Senior Vue Developer," 
Nasr City, Cairo",information technology (it)
Our Education,Senior Vue Developer," 
Nasr City, Cairo",css
Our Education,Senior Vue Developer," 
Nasr City, Cairo",javascript
Our Education,Senior Vue Developer," 
Nasr City, Cairo",html5
Our Education,Senior Vue Developer," 
Nasr City, Cairo",vue
Our Education,Senior Vue Developer," 
Nasr City, Cairo",css3
Our Education,Senior Vue Developer," 
Nasr City, Cairo",react
Our Education,Senior Vue Developer," 
Nasr City, Cairo",sass
Our Education,Senior Vue Developer," 
Nasr City, Cairo",less
Our Education,Senior Vue Developer," 
Nasr City, Cairo",computer science
Our Education,Senior Vue Developer," 
Nasr City, Cairo",development
Our Education,Senior Vue Developer," 
Nasr City, Cairo",seo
Our Education,Senior Vue Developer," 
Nasr City, Cairo",engineering
Our Education,Senior Vue Developer," 
Nasr City, Cairo",software development
Our Education,Senior Vue Developer," 
Nasr City, Cairo",computer engineering
Our Education,Senior Vue Developer," 
Nasr City, Cairo",flutter
Our Education,Senior Vue Developer," 
Nasr City, Cairo",react native
Our Education,Senior Vue Developer," 
Nasr City, Cairo",software engineering
Upwyde,Information Technology Officer," 
New Cairo, Cairo",computer science
Upwyde,Information Technology Officer," 
New Cairo, Cairo",engineering
Upwyde,Information Technology Officer," 
New Cairo, Cairo",information technology
Upwyde,Information Technology Officer," 
New Cairo, Cairo",information technology (it)
Upwyde,Information Technology Officer," 
New Cairo, Cairo",software development
Upwyde,Information Technology Officer," 
New Cairo, Cairo",technology
Upwyde,Information Technology Officer," 
New Cairo, Cairo",ccna
Upwyde,Information Technology Officer," 
New Cairo, Cairo",administration
Upwyde,Information Technology Officer," 
New Cairo, Cairo",communication skills
Upwyde,Information Technology Officer," 
New Cairo, Cairo",computer hardware
Upwyde,Information Technology Officer," 
New Cairo, Cairo",networking
Upwyde,Information Technology Officer," 
New Cairo, Cairo",software
Our Education,Senior Software Tester," 
Nasr City, Cairo",computer science
Our Education,Senior Software Tester," 
Nasr City, Cairo",test automation
Our Education,Senior Software Tester," 
Nasr City, Cairo",engineering
Our Education,Senior Software Tester," 
Nasr City, Cairo",information technology (it)
Our Education,Senior Software Tester," 
Nasr City, Cairo",software testing
Our Education,Senior Software Tester," 
Nasr City, Cairo",quality control
Our Education,Senior Software Tester," 
Nasr City, Cairo",selenium
Our Education,Senior Software Tester," 
Nasr City, Cairo",quality
Our Education,Senior Software Tester," 
Nasr City, Cairo",automation
Our Education,Senior Software Tester," 
Nasr City, Cairo",appium
Our Education,Senior Software Tester," 
Nasr City, Cairo",agile
Our Education,Senior Software Tester," 
Nasr City, Cairo",qa
Our Education,Senior Software Tester," 
Nasr City, Cairo",api
Our Education,Senior Software Tester," 
Nasr City, Cairo",computer engineering
Our Education,Senior Software Tester," 
Nasr City, Cairo",testing
Our Education,Senior Software Tester," 
Nasr City, Cairo",software development
Our Education,Senior Software Tester," 
Nasr City, Cairo",software engineering
Premier Services and Recruitment Overseas,Oracle Apex Developer," 
Maadi, Cairo",information technology (it)
Premier Services and Recruitment Overseas,Oracle Apex Developer," 
Maadi, Cairo",oracle
Premier Services and Recruitment Overseas,Oracle Apex Developer," 
Maadi, Cairo",software development
Premier Services and Recruitment Overseas,Oracle Apex Developer," 
Maadi, Cairo",computer science
Premier Services and Recruitment Overseas,Technical Support Supervisor," 
Maadi, Cairo",information technology (it)
Premier Services and Recruitment Overseas,Technical Support Supervisor," 
Maadi, Cairo",communication
Premier Services and Recruitment Overseas,Technical Support Supervisor," 
Maadi, Cairo",computer science
Premier Services and Recruitment Overseas,Technical Support Supervisor," 
Maadi, Cairo",help desk
Premier Services and Recruitment Overseas,Technical Support Supervisor," 
Maadi, Cairo",linux
Premier Services and Recruitment Overseas,Technical Support Supervisor," 
Maadi, Cairo",software
Premier Services and Recruitment Overseas,Technical Support Supervisor," 
Maadi, Cairo",technical
Premier Services and Recruitment Overseas,Technical Support Supervisor," 
Maadi, Cairo",technical support
Premier Services and Recruitment Overseas,Technical Support Supervisor," 
Maadi, Cairo",it
Queen Tech Solutions,Flutter Developer," 
Heliopolis, Cairo",computer science
Queen Tech Solutions,Flutter Developer," 
Heliopolis, Cairo",flutter
Queen Tech Solutions,Flutter Developer," 
Heliopolis, Cairo",software development
Queen Tech Solutions,Flutter Developer," 
Heliopolis, Cairo",information technology (it)
Queen Tech Solutions,Flutter Developer," 
Heliopolis, Cairo",android
Queen Tech Solutions,Flutter Developer," 
Heliopolis, Cairo",ios
Queen Tech Solutions,Flutter Developer," 
Heliopolis, Cairo",design
Queen Tech Solutions,Flutter Developer," 
Heliopolis, Cairo",git
Queen Tech Solutions,Flutter Developer," 
Heliopolis, Cairo",web
Queen Tech Solutions,Flutter Developer," 
Heliopolis, Cairo",firebase
Queen Tech Solutions,Flutter Developer," 
Heliopolis, Cairo",it
Queen Tech Solutions,Flutter Developer," 
Heliopolis, Cairo",javascript
Queen Tech Solutions,Flutter Developer," 
Heliopolis, Cairo",bootstrap
Queen Tech Solutions,Flutter Developer," 
Heliopolis, Cairo",angular
Queen Tech Solutions,Flutter Developer," 
Heliopolis, Cairo",adobe xd
Queen Tech Solutions,Flutter Developer," 
Heliopolis, Cairo",cloud firestore
Queen Tech Solutions,Flutter Developer," 
Heliopolis, Cairo",push notification
Queen Tech Solutions,Flutter Developer," 
Heliopolis, Cairo",cloud functions
Lumin,Product Owner - Software house experience," 
Sheikh Zayed, Giza",communication
Lumin,Product Owner - Software house experience," 
Sheikh Zayed, Giza",computer science
Lumin,Product Owner - Software house experience," 
Sheikh Zayed, Giza",agile
Lumin,Product Owner - Software house experience," 
Sheikh Zayed, Giza",development
Lumin,Product Owner - Software house experience," 
Sheikh Zayed, Giza",information technology (it)
Lumin,Product Owner - Software house experience," 
Sheikh Zayed, Giza",product owner
Lumin,Product Owner - Software house experience," 
Sheikh Zayed, Giza",product
Lumin,Product Owner - Software house experience," 
Sheikh Zayed, Giza",software
Lumin,Product Owner - Software house experience," 
Sheikh Zayed, Giza",software development
Lumin,Product Owner - Software house experience," 
Sheikh Zayed, Giza",engineering
Lumin,Product Owner - Software house experience," 
Sheikh Zayed, Giza",management
iNetwork Solutions,Senior sales account manager," 
Giza, Egypt",sales
iNetwork Solutions,Senior sales account manager," 
Giza, Egypt",english
iNetwork Solutions,Senior sales account manager," 
Giza, Egypt",it
iNetwork Solutions,Senior sales account manager," 
Giza, Egypt",software
iNetwork Solutions,Senior sales account manager," 
Giza, Egypt",sales target
iNetwork Solutions,Senior sales account manager," 
Giza, Egypt",communication
iNetwork Solutions,Senior sales account manager," 
Giza, Egypt",sales skills
iNetwork Solutions,Senior sales account manager," 
Giza, Egypt",selling
iNetwork Solutions,Senior sales account manager," 
Giza, Egypt",hardware
iNetwork Solutions,Senior sales account manager," 
Giza, Egypt",skills
Mazloum Real Estate,Technical Office Engineer," 
Nasr City, Cairo",technical office engineering
Mazloum Real Estate,Technical Office Engineer," 
Nasr City, Cairo",engineering
Mazloum Real Estate,Technical Office Engineer," 
Nasr City, Cairo",office engineer
CrossWorkers,Senior Golang Developer," 
New Cairo, Cairo",computer science
CrossWorkers,Senior Golang Developer," 
New Cairo, Cairo",golang
CrossWorkers,Senior Golang Developer," 
New Cairo, Cairo",design
CrossWorkers,Senior Golang Developer," 
New Cairo, Cairo",git
CrossWorkers,Senior Golang Developer," 
New Cairo, Cairo",mvc
CrossWorkers,Senior Golang Developer," 
New Cairo, Cairo",mysql
CrossWorkers,Senior Golang Developer," 
New Cairo, Cairo",software development
CrossWorkers,Senior Golang Developer," 
New Cairo, Cairo",php
Advanced Solutions,Technical Support Engineer," 
Nasr City, Cairo",microsoft sql server
Advanced Solutions,Technical Support Engineer," 
Nasr City, Cairo",sql
Advanced Solutions,Technical Support Engineer," 
Nasr City, Cairo",support
Advanced Solutions,Technical Support Engineer," 
Nasr City, Cairo",dbms
Advanced Solutions,Technical Support Engineer," 
Nasr City, Cairo",communication
engineering tracks,Technical support," 
Nasr City, Cairo",customer
engineering tracks,Technical support," 
Nasr City, Cairo",customer support
engineering tracks,Technical support," 
Nasr City, Cairo",information technology
engineering tracks,Technical support," 
Nasr City, Cairo",customer care
engineering tracks,Technical support," 
Nasr City, Cairo",customer service
engineering tracks,Technical support," 
Nasr City, Cairo",support
engineering tracks,Technical support," 
Nasr City, Cairo",software
Ejada,Test Automation Engineer," 
Cairo, Egypt",java
Ejada,Test Automation Engineer," 
Cairo, Egypt",tfs
Ejada,Test Automation Engineer," 
Cairo, Egypt",jira
